id,name,address,latitude,longitude,region,type_id,type_name,notes,product,product,product,service,service,service,service,service,region,region
292,Palmwoods station,"Chevallum Road, Palmwoods (Sunshine Coast Regional), Sunshine Coast",-26.6886,152.961,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
444,Palmwoods station,"Chevallum Road, Palmwoods (Sunshine Coast Regional), Sunshine Coast",-26.6886,152.961,Sunshine Coast,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Sunshine Coast,
136,Park Ridge News,"Park Ridge Shopping Village corner Mt Lindesay Hwy and Park Ridge Road, Park Ridge, Southern",-27.6974,153.039,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
293,Park Road station,"Quarry Street, Woolloongabba, Brisbane South",-27.4937,153.031,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
445,Park Road station,"Quarry Street, Woolloongabba, Brisbane South",-27.4937,153.031,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
371,Petrie station ,"Station Street, Petrie, Northern",-27.2678,152.982,Moreton Bay,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Moreton Bay,
294,Petrie station,"Station Street, Petrie, Northern",-27.2678,152.982,Moreton Bay,6,Rail ticket office,,,,,Top up,,,,,Moreton Bay,
1486,Pinkeys Convenience Store,"17 Zillman Road, Hendra, Queensland, Australia",-27.422296,153.063761,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
1001,Pit Stop News and Supermarket,"31 Aubrey Street, Surfers Paradise, Queensland, Australia",-28.011257,153.429921,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
1061,Platform Tours at Marriott Resort & Spa,"158 Ferny Avenue, Surfers Paradise, Queensland, Australia",-27.991322,153.428026,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
42,Post Office Square News,"280 Queen Street, Brisbane , Brisbane Central",-27.468,153.028,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1656,Q Desk,"Q1 Building, 9 Hamilton Avenue, Surfers Paradise, Queensland, Australia",-28.006222,153.429523,Gold Coast,2,Preloaded reseller,,,,,,,,,,Gold Coast,
1141,Q1 Tour Desk,"9 Hamilton Avenue, Surfers Paradise, Queensland, Australia",-28.006307,153.429727,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
628,Queen Street Busway,"Lower Level Myer Centre, Queen Street, Brisbane , Brisbane Central",-27.470582,153.025309,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
851,Queen Street tram station,"Corner Wardoo Street and Queen Street, Southport, Queensland, Australia",-27.970143,153.393909,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
746,Quik-E-Mart,"2/412 Old Cleveland Road, Coorparoo, Queensland, Australia",-27.491928,153.06389,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
483,QUT Kelvin Grove busway station,"between University and Victoria Park Golf Course, Kelvin Grove, Brisbane North",-27.452,153.019,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
43,QUT Student Guild,"2 George Street, Queensland University of Technology, Gardens Point campus (L block), Brisbane , Brisbane North",-27.4757,153.027,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
44,Rankins on the Mall,"Queen Street, Brisbane , Brisbane Central",-27.4697,153.025,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
482,RBWH busway station,"Bowen Bridge Road, Herston, Brisbane North",-27.4474,153.029,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
295,Redbank station,"Cnr Brisbane Tce &amp; Weedman St, Redbank, Western",-27.5995,152.872,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
446,Redbank station,"corner Brisbane Terrace and Weedman Street, Redbank, Western",-27.5995,152.872,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1516,Redcliffe Bus Station,"Humpybong Esplanade, Redcliffe, Queensland, Australia",-27.225499,153.11427,,4,Bus fare machine,,,,,,,,,,Redlands,
141,Redland Bay News ,"Shop 29, Redland Bay Shopping Centre, Broadwater Terrace , Redland Bay, Eastern",-27.6047,153.301,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
606,Regents Park News,"2/3374 Beaudesert Road, Browns Plains, Brisbane South",-27.666518,153.034598,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
1746,Resort News,"Shop 1621 Pacific Fair Shopping Centre, Hooker Blvd, Broadbeach 4218",-28.035348,153.428214,Gold Coast,1,Standard retailer,,,,,,,,,,Gold Coast,
626,Richlands Rail Station,"Progress Road, Richlands, Brisbane West",-27.596442,152.946558,Brisbane,5,Rail fare machine,,go card,,,Top up,,,,,Brisbane,
625,Richlands Rail Station,"Progress Road, Richlands, Brisbane West",-27.596442,152.946558,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
90,Riding Road News,"63 Riding Road, Hawthorne, Brisbane East",-27.4668,153.065,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
620,Riverside Ferry Terminal,"Eagle Street, Brisbane , Brisbane Central",-27.466974,153.030874,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
296,Riverview station,"Moggill Ferry road, Riverview (Ipswich City), Western",-27.595,152.851,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
447,Riverview station,"Moggill Ferry Road, Riverview (Ipswich City), Western",-27.595,152.851,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
143,Robina station,"Bayberry Lane, Robina, Gold Coast",-28.0714,153.378,Gold Coast,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
297,Robina station,"Bayberry Lane, Robina, Gold Coast",-28.0714,153.378,Gold Coast,6,Rail ticket office,,,,,Top up,,,,,Gold Coast,
1456,Rochedale News,"549 Underwood Road, Rochedale South, Queensland, Australia",-27.595882,153.124881,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
298,Rocklea station,"Brooke Street, Rocklea, Brisbane South",-27.5447,153.014,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
448,Rocklea station,"Brooke Street, Rocklea, Brisbane South",-27.5447,153.014,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
195,Rode Newsagency,"Shop 22 Rode Shopping Centre, Appleby Road, Stafford Heights, Brisbane North",-27.3917,153.012,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
598,Roma Street Busway,"Roma Street Busway Station, Brisbane , Brisbane Central",-27.465434,153.017253,Brisbane Central,4,Bus fare machine,Adult go cards only,go card,,,Buy,Top up,,,,Brisbane,
45,Roma Street station,"Roma Street, Brisbane , Brisbane Central",-27.4652,153.019,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
299,Roma Street station,"171 Roma Street, Brisbane , Brisbane Central",-27.4652,153.019,Brisbane,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
496,Rosewood News,"12 John Street, Rosewood, Western",-27.6419,152.593,Western,1,Standard retailer,,go card,,,Buy,,,,,,
300,Rosewood station,"Railway Street, Rosewood, Western",-27.6432,152.593,Western,2,Preloaded reseller,,,,,Top up,,,,,,
144,Rosewood station,"Railway Street, Rosewood, Western",-27.6432,152.593,Western,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
1701,Rothwell News,"8/455 Anzac Avenue, Rothwell, Queensland, Australia",-27.218214,153.062571,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
1691,Round Table Coffee,"Shop 3, 67 Gawain Road, Bracken Ridge, Queensland, Australia",-27.315082,153.032708,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
599,Royal Childrens Hospital Busway,"Royal Childrens Hospital, Herston, Brisbane North",-27.449758,153.025944,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
301,Runcorn station,"800 Beenleigh Road, Runcorn, Brisbane South",-27.5924,153.068,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
388,Runcorn station,"800 Beenleigh Road, Runcorn, Brisbane South",-27.5924,153.068,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
786,Russell Island Licensed Post Office,"69 High Street, Russell Island, Queensland, Australia",-27.651875,153.380854,Moreton Bay,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Moreton Bay,
302,Salisbury station,"Olivia Avenue, Salisbury, Brisbane South",-27.5532,153.023,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
383,Salisbury station,"Olivia Avenue, Salisbury, Brisbane South",-27.5532,153.023,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
303,Sandgate station,"Rainbow Street, Sandgate, Northern",-27.3222,153.069,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
145,Sandgate station,"Rainbow Street, Sandgate, Northern",-27.3222,153.069,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1066,Seacrest Apartments,"3448 Main Beach Parade, Surfers Paradise, Queensland, Australia",-27.99073,153.429379,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
338,Sherwood News and Casket Agency,"Shop 4, 686 Sherwood Road, Sherwood (Brisbane City), Brisbane South",-27.5324,152.981,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
304,Sherwood station,"Honour Avenue, Sherwood (Brisbane City), Brisbane South",-27.5316,152.98,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
449,Sherwood station,"Honour Avenue, Sherwood (Brisbane City), Brisbane South",-27.5316,152.98,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
305,Shorncliffe station,"Railway Parade, Shorncliffe, Brisbane North",-27.3269,153.08,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
450,Shorncliffe station,"Railway Parade, Shorncliffe, Brisbane North",-27.3269,153.08,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
149,South Bank Beach News,"Stanley Street Plaza, Stanley Street, South Bank, Brisbane Central",-27.4785,153.023,Brisbane,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
475,South Bank Busway station,"corner of Tribune Street and Colchester Streets, South Brisbane, Brisbane Central",-27.4807,153.022,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
461,South Bank station,"Grey Street, South Brisbane, Brisbane Central",-27.4818,153.023,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
306,South Bank station,"Grey Street, South Brisbane, Brisbane Central",-27.4818,153.023,Brisbane,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
148,South Brisbane Station,"Grey Street, South Brisbane, Brisbane Central",-27.474857,153.018268,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
307,South Brisbane Station - Ticket Office,"Grey Street, South Brisbane, Brisbane Central",-27.4744,153.018,Brisbane,6,Rail ticket office,,,,,Top up,Change expiry date,,,,Brisbane,
811,Southport RSL,"36 Scarborough Street, Southport, Queensland, Australia",-27.970573,153.414436,,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
846,Southport South tram station,"Corner Scarborough Street and Queen Street, Southport, Queensland, Australia",-27.973236,153.415717,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
841,Southport tram station,"Corner Nerang Street and Scarborough Street, Southport, Queensland, Australia",-27.967446,153.414237,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
494,Spar Express,"503 St Pauls Terrace, Fortitude Valley, Brisbane Central",-27.454,153.034,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
676,Spar Express Eight Mile Plains,"5/218 Padstow Road, Eight Mile Plains, Brisbane South",-27.574419,153.087227,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1606,SPAR Express Marsden,"Cnr Third Avenue and Macarthy Road, Marsden",-27.674482,153.089572,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
1411,SPC Mini Mart,"56 Scarborough Street, Southport, Queensland, Australia",-27.970411,153.412793,,1,Standard retailer,,,,,,,,,,Gold Coast,
1856,Springfield Central Rail Station,"Springfield Central, Brookwater, Queensland, Australia",-27.674294,152.902791,Ipswich,5,Rail fare machine,,,,,,,,,,Ipswich,
1601,Springfield Central Rail Station,"Springfield Central, Brookwater, Queensland, Australia",-27.674276,152.902834,Ipswich,6,Rail ticket office,,,,,,,,,,Ipswich,
153,Springfield Fair News,"Springfield Fair Shopping Centre , Springfield, Brisbane West",-27.6533,152.918,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1596,Springfield Rail Station,"Nev Smith Drive, Springfield, Queensland, Australia",-27.659538,152.921923,Ipswich,5,Rail fare machine,,,,,,,,,,Ipswich,
1861,Springfield Rail Station,"Nev Smith Drive, Springfield, Queensland, Australia",-27.659766,152.921998,Ipswich,6,Rail ticket office,,,,,,,,,,Ipswich,
590,Springwood Busway Station,"Springwood Busway Station, Springwood, Southern",-27.614579,153.125323,Southern,1,Standard retailer,,go card,,,Buy,Top up,,,,,
155,Springwood Mall Newsagency ,"Shop 9, Centro Shopping Centre, Fitzgerald Avenue, Springwood, Southern",-27.6147,153.125,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
157,St Lucia News,"217 Hawken Drive, St Lucia, Brisbane West",-27.5025,153.006,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
513,St Lucia Supermarket,"185  Sir Fred Schonell Drive, St Lucia, Brisbane West",-27.4944,153.003,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
158,Stafford City News,"Stafford City Shopping Centre, 400 Stafford Road, Stafford, Brisbane North",-27.4121,153.013,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
518,Stanley Road News,"182 Stanley Road, North Carina, Brisbane East",-27.488,153.088,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
643,Stones Corner Busway,"Gladys Street, Coorparoo, Brisbane East",-27.497963,153.0452,Brisbane East,1,Standard retailer,,go card,,,Buy,Top up,,,,,
538,Stones Corner News,"347 Logan Road, Stones Corner, Brisbane South",-27.4992,153.045,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
308,Strathpine station,"Station Street, Strathpine, Northern",-27.3118,152.99,Moreton Bay,5,Rail fare machine,,,,,Top up,,,,,Moreton Bay,
159,Strathpine station,"Station Street, Strathpine, Northern",-27.3118,152.99,Moreton Bay,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Moreton Bay,
406,Sunnybank Hills News,"Sunny Hill Shopping Town, cnr Calam and Compton Roads, Sunnybank Hills, Brisbane South",-27.6112,153.054448,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
486,Sunnybank News and Casket Agency,"Shop 22 Sunnybank Plaza, Mains Road, Sunnybank, Brisbane South",-27.5706,153.062,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
309,Sunnybank station,"Dixon Street, Sunnybank, Brisbane South",-27.5808,153.054,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
368,Sunnybank station,"Dixon Street, Sunnybank, Brisbane South",-27.5808,153.054,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
404,Sunshine News,"Shop 15, Mt Gravatt Plaza, Mount Gravatt, Brisbane South",-27.5388,153.081,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
310,Sunshine station,"357 Bilsen Road, Geebung, Brisbane North",-27.3753,153.056,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
451,Sunshine Station,"357 Bilsen Road, Geebung, Brisbane North",-27.3753,153.056,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
557,Supanews Bracken Ridge,"Bracken Ridge Plaza Shopping Centre, Corner Telegraph and Norris Roads, Bracken Ridge, Brisbane North",-27.330219,153.026505,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
526,Supanews Green Square,"Shop 7 Green Square North Tower, 515 St Pauls Terrace, Fortitude Valley, Brisbane Central",-27.4536,153.035,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
104,Supanews Keperra,"Settlement Road, Great Western Super Centre, Keperra, Brisbane North",-27.4151,152.949,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
111,Supanews North Lakes,"Shop 1085, Westfield Shopping Centre, Anzac Avenue, North Lakes, Northern",-27.2398,153.02,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
555,Supanews Nundah Village,"Shop 9, 1193 Sandgate Road, Nundah, Brisbane North",-27.4028,153.061,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
514,Supanews Strathpine,"Westfield Shopping Centre, Gympie Road, Strathpine, Northern",-27.3069,152.993,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
1836,Supanews Underwood Marketplace,"3215 Logan Road, Underwood, Queensland, Australia",-27.607058,153.10993,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
51,Supanews Xpress Central Station Platform 1/2,"Central station (platform 1/2), Ann Street, Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
52,Supanews Xpress Central Station Platform 3/4,"Central station (platform 3/4), Ann Street, Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
53,Supanews Xpress Central Station Platform 5/6,"Central station (platform 5/6), Ann Street , Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
92,Supanews Xpress Helensvale,"Westfield Shopping Centre, Gold Coast Highway, corner Town Centre Drive, Helensvale, Gold Coast",-27.9272,153.336,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Change expiry date,,,Gold Coast,
1206,Surf Parade Resort,"210 Surf Parade, Surfers Paradise, Queensland, Australia",-28.016508,153.431211,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
1146,Surfers Aquarius,"4 Old Burleigh Road, Surfers Paradise, Queensland, Australia",-28.013906,153.432548,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1071,Surfers Paradise Backpackers Resort,"2837 Gold Coast Highway, Surfers Paradise, Queensland, Australia",-28.016302,153.429275,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1591,Surfers Paradise Cruise Terminal,"Under the Moorings Building, Cnr Cavill & Ferny Ave, Surfers Paradise, Queensland, Australia",-28.001446,153.426385,,2,Preloaded reseller,,,,,,,,,,Gold Coast,
901,Surfers Paradise North tram station,"Corner Surfers Paradise Bouelvard and Ocean Avenue, Surfers Paradise, Queensland, Australia",-27.993316,153.429371,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
916,Surfers Paradise tram station,"Corner Surfers Paradise Boulevard and Clifford Street, Surfers Paradise, Queensland, Australia",-28.005792,153.428966,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
533,Surfside Newsagency,"10 North Street Woorim, Bribie Island, Northern",-27.0683,153.203,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
587,Swan Newsagency,"Shop 137 Sunshine Plaza, Horton Parade, Maroochydore, Sunshine Coast",-26.654877,153.090593,Sunshine Coast,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Sunshine Coast,
188,Taigum News,"Shop 28, Taigum Central Shopping Centre, Beams Road, Taigum, Brisbane North",-27.3507,153.047,Brisbane,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
489,Target News,"Shop 2 Buranda Village, Ipswich Road, Buranda, Brisbane South",-27.500757,153.036824,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
452,Taringa station,"1 Princess Street, Taringa, Brisbane West",-27.493,152.982,Brisbane,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
311,Taringa station,"1 Princess Street, Taringa, Brisbane West",-27.493,152.982,Brisbane,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
1851,Tarragindi LPO and News,"100 Windmill Street, Tarragindi, Queensland, Australia",-27.530451,153.042102,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
484,Terrace News,"Morris Towers, 149 Wickham Terrace , Spring Hill, Brisbane North",-27.4646,153.025,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
653,Terry White Chemist Bellbowrie,"Shop 29 Bellbowrie Shopping Plaza, Birkin Road, Bellbowrie, Brisbane west",-27.561953,152.886854,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
516,Tewantin Newsagency,"107 Poinciana Avenue, Tewantin, Sunshine Coast",-26.3921,153.038,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
313,Thagoona station,"Thagoona-Rosewood Road, Thagoona, Western",-27.6266,152.63,Ipswich,5,Rail fare machine,,,,,Top up,,,,,Ipswich,
679,The Bread Basket,"132 Leicester Street, Camp Hill, Brisbane East",-27.497447,153.067783,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
1156,The Crest Apartments,"15 Breaker Street, Main Beach, Queensland, Australia",-27.981359,153.426897,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1511,The Gap Park and Ride,"1371 Waterworks Road, The Gap, Queensland, Australia",-27.445599,152.930148,,4,Bus fare machine,,,,,,,,,,Brisbane,
1076,The Islander,"3128 Surfers Paradise Boulevard, Surfers Paradise, Queensland, Australia",-28.003255,153.428659,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1766,The Lucky Charm Everton Park,"97 Flockton Street, Everton Park, Queensland, Australia",-27.394182,152.996736,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
314,Thomas Street station,"Tallon Street, Sadliers Crossing, Western",-27.6148,152.746,Ipswich,5,Rail fare machine,,,,,Top up,,,,,Ipswich,
315,Thorneside station,"Railway Parade, Thorneside, Eastern",-27.4864,153.193,Redlands,5,Rail fare machine,,,,,Top up,,,,,Redlands,
453,Thorneside station,"Railway Parade, Thorneside, Eastern",-27.4864,153.193,Redlands,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Redlands,
1161,Ticketmates Harbour Town,"Oxley Drive, Biggera Waters, Queensland, Australia",-27.931162,153.387762,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
1781,Tickets and Tours Online Portal Broadbeach,"Uitiqa Suite 4 Level 2, Oasis Shopping Centre, Victoria Avenue, Broadbeach, Queensland, Australia",-28.029217,153.431965,Gold Coast,2,Preloaded reseller,,,,,,,,,,Gold Coast,
600,Toombul Bus Interchange,"Toombul Shopping Centre, Toombul, Brisbane North",-27.408392,153.060114,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
316,Toombul station,"Collins Street, Nundah, Brisbane North",-27.4073,153.059,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
131,Toombul station,"Collins Street, Nundah, Brisbane North",-27.4073,153.059,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
317,Toowong station,"Toowong Village Shopping Centre, Toowong, Brisbane West",-27.4857,152.993,Brisbane West,2,Preloaded reseller,,,,,Top up,,,,,,
168,Toowong station,"Sherwood Road, Toowong, Brisbane West",-27.4857,152.993,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
170,Town Centre News,"Town Centre Shopping Centre, 355-369 Colburn Avenue, Victoria Point, Eastern",-27.5865,153.283,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
318,Trinder Park station,"Railway Parade, Trinder Park, Southern",-27.6314,153.098,Logan,5,Rail fare machine,,,,,Top up,,,,,Logan,
454,Trinder Park station,"Railway Parade, Trinder Park, Southern",-27.6314,153.098,Logan,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Logan,
1751,TSG Lotto Express,"Building 2 Mango Hill Market Place, Cnr Anzac Avenue $ Halpine Drive Mango Hill ",-27.241848,153.025153,South East Queensland,1,Standard retailer,,,,,,,,,,South East Queensland,
673,Tweed Heads Information Centre,"Corner Wharf &amp; Bay Streets, Tweed Heads, Gold Coast",-28.171,153.543691,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
478,Upper Mount Gravatt busway station,"McGregor Street, Upper Mount Gravatt, Brisbane South",-27.5634,153.081,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
603,UQ (Chancellor),"University of Queensland, St Lucia, Brisbane West",-27.498036,153.010862,Brisbane West,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
634,UQ Lakes,"UQ Lakes Busway, Eleanor Schonell Bridge, St Lucia, Brisbane West",-27.498036,153.017093,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,,,,,
582,Valley Centre News,"Valley Metro Centre, 230 Brunswick St, Fortitude Valley, Brisbane Central",-27.456839,153.03302,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
350,Varsity Lakes station,"Corner Scottsdale Drive and Cormandel Lane, Varsity Lakes, Gold Coast",-28.094794,153.399531,Gold Coast,5,Rail fare machine,,,,,Top up,,,,,Gold Coast,
349,Varsity Lakes station,"Corner Scottsdale Drive and Cormandel Lane, Varsity Lakes, Gold Coast",-28.096499,153.399049,Gold Coast,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
529,Victoria Point West Licensed Post Office,"Shop 54, Victoria Point Shopping Centre, corner Cleveland Redland Bay Road and Bunker Road, Victoria Point, Eastern",-27.5854,153.281,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
319,Virginia  station,"4 Wellington Street, Virginia, Brisbane North",-27.3829,153.063,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
