nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr
N5805039,"[""QD""]","Telephone Central Offices, Dial, Manufacture to Drawings","Centrales t̩l̩phoniques, automatiques, fabrication conforme aux plans","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805050,"[""QD""]","Telephone System, Transportable",Syst̬me t̩l̩phonique transportable,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805051,"[""QD""]","Telephone Systems, Sound Powered","Syst̬mes t̩l̩phoniques, autog̩n̩rateurs","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805060,"[""QD""]","Telephone System, Transportable, Voice/Data Channel Multiplexers, Low Capacity","Syst̬me t̩l̩phonique transportable, multiplexeurs des voies t̩l̩phoniques/de donn̩es, faible capacit̩","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805993,"[""QD""]",Repeater Telegraph Electrical and Electronic Components and Spares,"R̩p̩teur t̩l̩graphique, composants et rechanges ̩lectriques et ̩lectroniques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805998,"[""QD""]","Telephone and Telegraph Tactical, Operational and Special Application Systems, Including Ground and Ship Communication Systems and Systems Installation","Syst̬mes t̩l̩phonique et t̩l̩graphique, tactiques, op̩rationnels et sp̩ciaux, comprenant les syst̬mes de communication terre/mer et installation des syst̬mes","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805098,"[""QD""]","Switching Systems, Special Design","Syst̬mes de commutation, mod̬le sp̩cial","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805118,"[""QD""]","Terminals, Telephone and Telegraph Equipment, Special Design","Terminaux, ̩quipements t̩l̩phonique et t̩l̩graphique, mod̬le sp̩cial","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5805119,"[""QD""]","Terminals, Telephone Telegraph Equipment Miscellaneous","Terminaux, ̩quipements t̩l̩phonique et t̩l̩graphique, divers","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
N5895010,"[""QD""]","Communication Systems, Radio, Except Armoured Fighting Vehicles and Aircraft","Syst̬mes de t̩l̩communications, radio, sauf v̩hicules blind̩s de combat et a̩ronefs","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
WL5810,"[""QD""]",COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS - LEASING,��quipement de s̩curit̩ des t̩l̩communications et composants  -  location �� bail,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
WR5810,"[""QD""]",COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS - RENTAL,��quipement de s̩curit̩ des t̩l̩communications et composants - location,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
R007A,"[""QD""]",System Engineering Services,Services de g̩nie des syst̬mes,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DDCD-DCD%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=DCD-DCD,ou=EMTSPD-DASEMST,ou=LAEPSS-SASETA,ou=ACQB-DGA,OU=PSPC-SPAC,o=gc,c=ca""]",Active,Actif
K105AB,"[""LM""]",Armoured Car Service,Services de v̩hicule blind̩,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
R103A,"[""LM""]",Courier Service,Service de messagerie,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V001A,"[""LM""]",Freight and Cargo Services,Services de fret et de cargo,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V001AA,"[""LM""]","Freight and Cargo Services, Including Marshalling, Packaging, Crating and Storage and Forwarding Services","Services de transport et chargement, incluant triage, conditionnement, emballage et services d'entreposage et d'exp̩dition","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V002A,"[""LM""]",Rail,Train,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V005A,"[""LM""]","Motor Passengers, Mail and Merchandise Transportation Service","Transport routier de voyageurs, de courrier et de marchandise","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V200A,"[""LM""]",Air,Avion,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V200B,"[""LM""]",Air Transportation,Transport par avion,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V100B,"[""LM""]",Water Transportation,Transport par bateau,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V401B,"[""LM""]",Transportation,Transport,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V505A,"[""LM""]",Storage and Warehousing,Stockage et entreposage,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V505B,"[""LM""]",Packaging and Crating,Emballage et mise en caisse,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V401I,"[""LM""]","Transportation Services, Not Elsewhere Specified","Services de transport, non ̩num̩r̩s ailleurs","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V401IB,"[""LM""]",Vehicle Towing Services,Services de remorquage de v̩hicules,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V401IC,"[""LM""]",Transportation Service - Armoured Vehicles,Services de transport - v̩hicules blind̩s,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
V401J,"[""LM""]",Transportation and Charters,Transport et affr̬tements,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DCRSDMTD-DSCDDTM%2COU%3DTMD-DGT%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=CRSDMTD-DSCDDTM,OU=TMD-DGT,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
JD1005,"[""BM""]","Guns, Through 30mm - Production Design","Canons, jusqu'�� 30 mm - dessin de production","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JD1270,"[""BM""]",Aircraft Gunnery Fire Control Components - Production Design,��l̩ments de conduite de tir pour armes de bord d'a̩ronefs - dessin de production,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JD1340,"[""BM""]","ROCKETS, ROCKET AMMUNITION AND ROCKET COMPONENTS - PRODUCTION   DESIGN",Roquettes et composants pyrotechniques de roquettes - dessin de production,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1005A,"[""BM""]",Small Arms and Accessories (Military) - Repair & Overhaul,"Armes portatives et accessoires, militaires - r̩paration et  r̩vision","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1015,"[""BM""]","Guns, 75MM Through 125MM - Repair","Canons, de 75 mm jusqu'�� 125 mm - r̩paration","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1025,"[""BM""]","Guns, Over 150MM Through 200MM - Repair","Canons, de plus de 150 mm jusqu'�� 200 mm - r̩paration","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1035,"[""BM""]","Guns, Over 300MM - Repair","Canons, de plus de 300 mm - r̩paration","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1055,"[""BM""]","Launchers, Rockets and Pyrotechnic - Repair",Appareils de lancement pour engins pyrotechniques et roquettes - r̩paration,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1095,"[""BM""]",Miscellaneous Weapons - Repair,Armes diverses - r̩paration,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1340,"[""BM""]","Rockets, Rocket Ammunition and Rocket Components - Repair",Roquettes et composants pyrotechniques de roquettes - r̩paration,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
JX1005,"[""BM""]","Guns, Through 30MM - Repair","Canons, jusqu'�� 30 mm - r̩paration","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=ou%3DMWSD-DMSA%2Cou%3DEMTSPD-DASEMST%2Cou%3DLAEPSS-SASETA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif
