prj_cd,prd_cd,proj_dsc,proj_dsc_fr,fin_sta,contract_app_dt,off_acc_dt,cond_rep_amt,grant_amt,non_rep_amt,uncond_rep_amt,wd_assistance,oth_fed_amt,prj_costs,region,sup_cd,cln_lnm,cln_lnm_fr,prov_cd,sup_city,multiyrfund
6300,1,To support core operations of the Telecommunications Research Laboratories (TRLabs),Appui aux activités de base du Telecommunications Research Laboratories (TRLabs)  ,600,8/16/2006,8/31/2006,0,0,10000000,0,10000000,0,43609545,A,456827,Telecommunications Research Laboratories and TR Technologies Inc.,Telecommunications Research Laboratories and TR Technologies Inc.  ,AB  ,Edmonton,5
6303,1,"Construct a 50,000 square foot trade show and exhibition building",Construction d'un bâtiment de 50 000 pieds carrés pour les foires commerciales et les expositions  ,600,6/05/2006,6/19/2006,0,0,4000000,0,4000000,0,5000000,S,F06220   ,Saskatoon Prairieland Park Corporation,Saskatoon Prairieland Park Corporation  ,SK  ,Saskatoon,1
6304,1,Design and construct park features at Riverfront Park in River Landing Phase I,Concevoir et construire des éléments du parc Riverfront dans le cadre de la phase 1 du projet de River Landing,600,8/02/2006,10/10/2006,0,0,3000000,0,3000000,0,4213116,S,455156,City of Saskatoon,Ville de Saskatoon ,SK  ,Saskatoon,2
6305,1,Renewal of Wanuskewin Heritage Park in order to increase visitor numbers,Réaménagement du Parc du patrimoine de Wanuskewin afin d'acc roître le nombre de visiteurs  ,600,8/16/2006,9/14/2006,0,0,1000000,0,1000000,2463000,8154028,S,436316,Wanuskewin Heritage Park Authority,Wanuskewin Heritage Park Authority  ,SK  ,Saskatoon,4
6306,2,Build a new theatre facility,Construction d'un nouveau théâtre  ,600,1/07/2008,9/26/2006,0,0,500000,0,500000,0,2397148,S,F06225   ,Persephone Theatre,Théâtre Persephone  ,SK  ,Saskatoon,2
6306,1,Build a new theatre facility,Construction d'un nouveau théâtre  ,600,8/02/2006,9/26/2006,0,0,2500000,0,2500000,0,9120000,S,F06225   ,Persephone Theatre,Théâtre Persephone  ,SK  ,Saskatoon,2
6307,1,To deliver the annual Discover Manitoba Conference and Expo,Tenue de la conférence et de l'exposition annuelles Discover Manitoba,600,3/17/2006,4/10/2006,0,0,27569,0,27569,25000,223069,M,F05261   ,Discover Manitoba Conference and Expo Inc.,Discover Manitoba Conference and Expo Inc.  ,MB  ,Thompson,1
6360,1,To maintain and expand regional access sites in Manitoba,Maintenir et agrandir les sites d'accès régionaux au Manitoba  ,600,7/11/2006,9/13/2006,0,0,46419,0,46419,0,60819,M,456868,Community Futures Manitoba Inc.,Community Futures Manitoba Inc. ,MB  ,Winnipeg,1
6363,1,To provide business and trade knowledge and coaching for Calgary-area entrepreneurs.,Fournir de l'information sur les affaires et le commerce et du mentorat aux entrepreneurs de la région de Calgary,600,7/21/2006,8/17/2006,0,0,81000,0,81000,0,114551,A,465116,Calgary Business Information Centre,Centre d'information des entreprises de Calgary  ,AB  ,Calgary,1
6366,1,To support Ndinawe Youth Resource Centre for at-risk Aboriginal youth,Appui au Ndinawe Youth Resource Centre pour les jeunes Autochtones à risque  ,600,7/05/2006,7/24/2006,0,0,135182,0,135182,483752,763120,M,F04715   ,Ndinawemaaganag Endaawaad Inc.,Ndinawemaaganag Endaawaad Inc.  ,MB  ,Winnipeg,1
6367,1,Support Aboriginal youth recreational services lifeguard training for positions in Wpg.,Offrir une formation de sauveteur ou en techniques de loisirs aux jeunes Autocthones en vue d'obtenir un emploi à Winnipeg  ,600,10/26/2006,11/09/2006,0,0,37000,0,37000,0,232320,M,F03351   ,(CAHRD) Centre for Aboriginal Human Resource Development Inc.,Centre for Aboriginal Human Resource Development Inc. (CAHRD)  ,MB  ,Winnipeg,1
6371,1,Support emerging Nanotechnology Sector through the BC Nanotechnology Alliance,Soutien au nouveau secteur de la nanotechnologie grâce à la British Columbia Nanotechnology Alliance,600,3/30/2007,4/02/2007,0,0,90000,0,90000,100000,267000,B,F06271   ,The British Columbia Nanotechnology Alliance,The British Columbia Nanotechnology Alliance  ,BC  ,Vancouver,2
6372,1,Organize dialogues to increase business participation in sustainability,Tenue de réunions favorisant la participation au Forum urbain mondial 3  ,600,6/30/2006,7/11/2006,0,0,49000,0,49000,0,70000,B,102692,Greater Vancouver Regional District,Cité de Vancouver  ,BC  ,Burnaby,1
6373,1,Develop plan to accelerate growth of Saskatchewan's life sciences sector,Élaborer un plan pour accélérer la croissance du secteur des sciences de la vie de la Saskatchewan,600,9/26/2006,10/11/2006,0,0,38000,0,38000,0,120000,S,104620,Ag-West Bio Inc.,Ag-West Bio Inc.  ,SK  ,Saskatoon,2
6374,1,To support  Aboriginal Business Service Network activities,Soutenir les activités du Réseau de services aux entreprises autochtones,600,5/16/2006,7/07/2006,0,0,112700,0,112700,0,112700,M,456868,Community Futures Manitoba Inc.,Community Futures Manitoba Inc. ,MB  ,Winnipeg,1
6375,1,Operational Funding,Fonds d'exploitation  ,600,7/27/2006,7/27/2006,0,0,100000,0,100000,15000,213054,M,F04908   ,Manitoba Urban Native Housing Association Inc.,Manitoba Urban Native Housing Association Inc.  ,MB  ,Winnipeg,1
6379,1,Expanding the Capacity to Serve,Accroître la capacité de servir  ,600,6/26/2006,6/29/2006,0,0,40708,0,40708,0,147692,M,247858,Native Women's Transition Centre Inc.,Centre de transition pour les femmes autochtones  ,MB  ,WINNIPEG,1
6380,1,"To support Completing the Circle, a mentorship program for Aboriginal women","Appui à Completing the Circle, un programme de mentorat pour les femmes autochtones",600,9/25/2006,9/27/2006,0,0,43580,0,43580,36090,124670,M,247858,Native Women's Transition Centre Inc.,Centre de transition pour les femmes autochtones  ,MB  ,WINNIPEG,1
6381,1,Develop Aboriginal youth training and education program for housing renovations,Élaborer un programme de formation et d'éducation en rénovation domiciliaire pour les jeunes Autochtones.  ,600,7/18/2006,7/25/2006,0,0,69942,0,69942,114302,519847,M,F04984   ,Ogijiita Pimatiswin Kinimatawin Inc.,Ogijiita Pimatiswin Kinimatawin inc.  ,MB  ,Winnipeg,1
6387,1,Extend and expand the Aboriginal Business Service Society's project activities.,Appuyer le plan de travail de base du Réseau de services aux entreprises autochtones,600,6/09/2006,6/12/2006,0,0,164839,0,164839,0,164839,B,F06292   ,Aboriginal Business Service Network Society,Société du Réseau de services aux entreprises autochtones  ,BC  ,Kamloops,2
6387,2,Extend and expand the Aboriginal Business Service Society's project activities.,Appuyer le plan de travail de base du Réseau de services aux entreprises autochtones,600,11/07/2007,6/12/2006,0,0,114745,0,114745,0,114745,B,F06292   ,Aboriginal Business Service Network Society,Société du Réseau de services aux entreprises autochtones  ,BC  ,Kamloops,1
6413,1,Develop enhanced value from distillers dried grain produced from wheat,Créer une valeur accrue des drêches de distillerie produites à partir du blé  ,600,5/14/2007,6/07/2007,0,0,111720,0,111720,0,511108,M,131755,University of Manitoba,Université du Manitoba  ,MB  ,Winnipeg,3
6415,1,Support intensive treatment for trauma and loss for Aboriginal adult outpatients,Offre de traitements intensifs ambulatoires en matière de tr aumatismes et de perte aux patients Autochtones adultes,600,11/23/2006,11/27/2006,0,0,50000,0,50000,0,467094,M,F05755   ,Eyaa-Keen Centre Inc.,Eyaa-Keen Centre Inc.  ,MB  ,Winnipeg,1
6417,1,To hold a Community Learning Conference,Tenue d'une conférence sur l'apprentissage communautaire  ,600,6/29/2006,7/04/2006,0,0,46115,0,46115,0,58115,M,465003,MA MAWI-WI-CHI-ITATA CENTRE INC.,MA MAWI-WI-CHI-ITATA CENTRE INC.  ,MB  ,WINNIPEG,1
6418,1,To support a student buddy mentoring program,Appui à un programme de mentorat par jumelage pour les étudiants  ,600,6/28/2006,6/29/2006,0,0,52500,0,52500,0,250000,M,F04293   ,Ka Ni Kanichihk Inc.,Ka Ni Kanichihk Inc. ,MB  ,Winnipeg,1
6419,1,To develop an Aboriginal Para Educator/Education Assistant training program,Mise sur pied d'un programme de formation de para-éducateurs et d'aides-éducateurs pour les Autochtones,600,6/29/2006,7/10/2006,0,0,26680,0,26680,0,89600,M,F00450   ,Urban Circle Training Centre Inc.,Urban Circle Training Centre Inc.  ,MB  ,Winnipeg,1
6420,1,"Increase community, parental, and Elder involvement in two inner city schools","Accroître l'engagement de la communauté, des parents et des personnes âgées pour deux écoles du centre-ville",600,12/05/2006,1/09/2007,0,0,105000,0,105000,0,493000,M,463287,Manitoba Metis Federation Inc.,Manitoba Metis Federation inc.  ,MB  ,Winnipeg,1
6426,1,To help homeless youth become self-sufficient through the Urban Aboriginal Strategy,Favoriser l'autonomie des jeunes sans-abri par le biais de la Stratégie pour les Autochtones vivant en milieu urbain  ,600,8/31/2006,10/04/2006,0,0,56911,0,56911,0,56911,A,F05084   ,The Calgary John Howard Society,The Calgary John Howard Society  ,AB  ,Calgary,1
6428,1,To leverage private Growth Capital lending for Small & Medium-sized Enterprises,Aider les petites et moyennes entreprises à obtenir du capital du croissance du secteur privé  ,400,8/02/2006,8/15/2006,2995433.03,0,0,0,2995433.03,0,35995433.03,O,464357,Vancity Capital Corporation,VANCITY CAPITAL CORPORATION  ,BC  ,Vancouver,5
