status,id,name,address,latitude,longitude,region1,type_id,type_name,notes,product1,product2,product3,service1,service2,service3,service4,service5,region2,region3
Archived,575,Noosa Junction Newsagency,"Shop 1/26 Sunshine Beach Rd, Noosa Heads, Sunshine Coast",-26.398385,153.091521,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Archived,651,Noosa Plaza Newsagency,"Shop 3, Noosa Junction Plaza, Noosa Heads, Sunshine Coast",-26.39659,153.089624,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,397,Noosa Village News,"Shop 12, Noosa Village Shopping Centre, Gibson Road, Noosaville, Sunshine Coast",-26.4014,153.065,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,684,Noosa Visitor Information Centre,"61 Hastings Street, Noosa Heads, Sunshine Coast",-26.386766,153.091411,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,550,Norfolk News,"Norfolk Village Shopping Centre, 174-178 Pascoe Road, Ormeau, Southern",-27.7639,153.245,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,563,Norman Park Central News,"Shop 1, 183 Bennetts Road, Norman Park, Brisbane East",-27.4759,153.066,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1446,Norman Park Central News,"1/183 Bennetts Road, Morningside, Queensland, Australia",-27.483568,153.064402,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,283,Norman Park station,"Waite Street, Norman Park, Brisbane East",-27.4818,153.062,Brisbane East,2,Preloaded reseller,,,,,Top up,,,,,,
Published,438,Norman Park station,"Waite Street, Norman Park, Brisbane East",-27.4818,153.062,Brisbane East,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,597,Normanby Busway,"Normanby Busway Station, Red Hill (Brisbane City), Brisbane North",-27.458927,153.01509,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,284,North Boondall station,"Aberdeen Street North, Boondall, Brisbane North",-27.339,153.061,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,439,North Boondall station,"Aberdeen Street North, Boondall, Brisbane North",-27.339,153.061,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,393,North Greenslopes News,"Shop 1, 589 Logan Road, Greenslopes, Brisbane South",-27.5074,153.051,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,721,North Lakes Bus Interchange,"Endeavour Boulevard and The Corso, North Lakes, Queensland, Australia",-27.238653,153.017466,Northern,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
Published,472,North Wavell News,"151 Hamilton Road, Wavell Heights, Brisbane North",-27.3893,153.05,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,926,Northcliffe tram station,"Corner Surfers Paradise Boulevard and Vista Street, Surfers Paradise, Queensland, Australia",-28.009639,153.42946,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,405,Northgate News,"111 Ridge Street, Northgate, Brisbane North",-27.3903,153.066,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,285,Northgate station,"Cnr Ryan &amp; Holland Street, Northgate, Brisbane North",-27.3936,153.069,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,130,Northgate station,"Ryan Street, corner Holland Street, Northgate, Brisbane North",-27.3936,153.069,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1676,Nottingham Road News,"Shop 8, 2605 Beaudesert Road, Calamvale, Queensland, Australia",-27.630829,153.045734,Brisbane,1,Standard retailer,,,,,,,,,,Brisbane,
Published,286,Nudgee station,"Railway Street, Nudgee, Brisbane North",-27.3656,153.084,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,440,Nudgee station,"Railway Street, Nudgee, Brisbane North",-27.3656,153.084,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,287,Nundah station,"Station Street, Nundah, Brisbane North",-27.4009,153.062,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,369,Nundah station,"Station Street, Nundah, Brisbane North",-27.4009,153.062,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,288,Ormeau station,"200 Mirambeena Drive, Pimpama, Southern",-27.7991,153.282,Southern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,441,Ormeau station,"200 Mirambeena Drive, Pimpama, Southern",-27.7991,153.282,Southern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,289,Ormiston station,"Wellington Street, Ormiston, Eastern",-27.5146,153.256,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,442,Ormiston station,"Wellington Street, Ormiston, Eastern",-27.5146,153.256,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1056,Outrigger Twin Towns Resort,"Griffith Street, Coolangatta, Queensland, Australia",-28.169044,153.542908,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,290,Oxford Park station,"Scanlan Road, Mitchelton, Brisbane North",-27.4042,152.968,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,443,Oxford Park station,"Scanlan Road, Mitchelton, Brisbane North",-27.4042,152.968,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,691,Oxford Street News,"134 Oxford Street, Bulimba, Brisbane South",-27.451,153.058,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,466,Oxley Newsagency,"94 Cook Street, Oxley, Brisbane South",-27.5527,152.974,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,133,Oxley Rail Station Fare Machine,"Ardoyne Road, Oxley, Brisbane South",-27.5525,152.974,Brisbane South,5,Rail fare machine,,go card,,,Top up,,,,,,
Published,291,Oxley Rail Station Ticket Office,"140 Ardoyne Road, Oxley, Brisbane South",-27.5525,152.974,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,592,PA Hospital Busway,"PA Hospital, Ipswich Road, Woolloongabba, Brisbane South",-27.496863,153.033977,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,335,Pacific Fair News,"Pacific Fair Shopping Centre, Broadbeach Waters, Queensland, Australia",-28.035645,153.426261,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
Published,658,Pacific News and Casket,"4 Bulcock Street, Caloundra, Sunshine Coast",-26.804983,153.135425,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1136,Pacific Views Resort,"Main Beach Parade, Main Beach, Queensland, Australia",-27.982328,153.429105,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,134,Paddington News ,"Shop 5, 95 Latrobe Terrace, Paddington, Brisbane North",-27.459,152.998,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,547,Palm Beach Newsagency,"Shop 5A, 10 Fifth Avenue, Palm Beach, Gold Coast",-28.1223,153.472,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,548,Palmdale News,"2120 Logan Road, Upper Mount Gravatt, Brisbane South",-27.5612,153.083,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,292,Palmwoods station,"Chevallum Road, Palmwoods (Sunshine Coast Regional), Sunshine Coast",-26.6886,152.961,Sunshine Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,444,Palmwoods station,"Chevallum Road, Palmwoods (Sunshine Coast Regional), Sunshine Coast",-26.6886,152.961,Sunshine Coast,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,136,Park Ridge News,"Park Ridge Shopping Village corner Mt Lindesay Hwy and Park Ridge Road, Park Ridge, Southern",-27.6974,153.039,Southern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,293,Park Road station,"Quarry Street, Woolloongabba, Brisbane South",-27.4937,153.031,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,445,Park Road station,"Quarry Street, Woolloongabba, Brisbane South",-27.4937,153.031,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,490,Peregian Beach Newsagency,"6 Kingfisher Drive, Peregian Beach, Sunshine Coast",-26.4812,153.096,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,371,Petrie station ,"Station Street, Petrie, Northern",-27.2678,152.982,Brisbane,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,294,Petrie station,"Station Street, Petrie, Northern",-27.2678,152.982,Brisbane,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,1486,Pinkeys Convenience Store,"17 Zillman Road, Hendra, Queensland, Australia",-27.422296,153.063761,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,1001,Pit Stop News and Supermarket,"31 Aubrey Street, Surfers Paradise, Queensland, Australia",-28.011257,153.429921,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Archived,553,Pit Stop News and Supermarket,"3313 Surfers Paradise Boulevard, Surfers Paradise, Queensland, Australia",-27.9936,153.429393,Gold Coast,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
Published,1061,Platform Tours at Marriott Resort & Spa,"158 Ferny Avenue, Surfers Paradise, Queensland, Australia",-27.991322,153.428026,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Archived,612,Pomona Newsagency,"10 Memorial Avenue, Pomona, Sunshine Coast",-26.366181,152.85505,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,42,Post Office Square News,"280 Queen Street, Brisbane , Brisbane Central",-27.468,153.028,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Archived,57,Princess Alexandra Area News & Casket,"250 Ipswich Road, Buranda, Brisbane South",-27.498,153.035,Brisbane South,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,,
Published,1656,Q Desk,"Q1 Building, 9 Hamilton Avenue, Surfers Paradise, Queensland, Australia",-28.006222,153.429523,Gold Coast,2,Preloaded reseller,,,,,,,,,,Gold Coast,
Published,1141,Q1 Tour Desk,"9 Hamilton Avenue, Surfers Paradise, Queensland, Australia",-28.006307,153.429727,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,628,Queen Street Busway,"Lower Level Myer Centre, Queen Street, Brisbane , Brisbane Central",-27.470582,153.025309,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,851,Queen Street tram station,"Corner Wardoo Street and Queen Street, Southport, Queensland, Australia",-27.970143,153.393909,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,746,Quik-E-Mart,"2/412 Old Cleveland Road, Coorparoo, Queensland, Australia",-27.491928,153.06389,Brisbane East,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,1551,Quikstop Minimart & News,"Hospital Boulevard, Southport, Queensland, Australia",-27.959043,153.381172,Gold Coast,2,Preloaded reseller,,,,,,,,,,Gold Coast,
Published,483,QUT Kelvin Grove busway station,"between University and Victoria Park Golf Course, Kelvin Grove, Brisbane North",-27.452,153.019,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,43,QUT Student Guild,"2 George Street, Queensland University of Technology, Gardens Point campus (L block), Brisbane , Brisbane North",-27.4757,153.027,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,395,Rainworth News,"198 Boundary Road, Bardon, Brisbane North",-27.4668,152.987,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,44,Rankins on the Mall,"Queen Street, Brisbane , Brisbane Central",-27.4697,153.025,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,482,RBWH busway station,"Bowen Bridge Road, Herston, Brisbane North",-27.4474,153.029,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,295,Redbank station,"Cnr Brisbane Tce &amp; Weedman St, Redbank, Western",-27.5995,152.872,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,446,Redbank station,"corner Brisbane Terrace and Weedman Street, Redbank, Western",-27.5995,152.872,Western,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1516,Redcliffe Bus Station,"Humpybong Esplanade, Redcliffe, Queensland, Australia",-27.225499,153.11427,,4,Bus fare machine,,,,,,,,,,Redlands,
Published,141,Redland Bay News ,"Shop 29, Redland Bay Shopping Centre, Broadwater Terrace , Redland Bay, Eastern",-27.6047,153.301,Eastern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,567,Redland Heights News,"30 Cypress Street, Redland Bay, Eastern",-27.6284,153.298,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,606,Regents Park News,"2/3374 Beaudesert Road, Browns Plains, Brisbane South",-27.666518,153.034598,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,626,Richlands Rail Station,"Progress Road, Richlands, Brisbane West",-27.596442,152.946558,Brisbane West,2,Preloaded reseller,,go card,,,Top up,,,,,,
Published,625,Richlands Rail Station,"Progress Road, Richlands, Brisbane West",-27.596442,152.946558,Brisbane West,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,90,Riding Road News,"63 Riding Road, Hawthorne, Brisbane East",-27.4668,153.065,Brisbane East,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,620,Riverside Ferry Terminal,"Eagle Street, Brisbane , Brisbane Central",-27.466974,153.030874,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,296,Riverview station,"Moggill Ferry road, Riverview (Ipswich City), Western",-27.595,152.851,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,447,Riverview station,"Moggill Ferry Road, Riverview (Ipswich City), Western",-27.595,152.851,Western,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,143,Robina station,"Bayberry Lane, Robina, Gold Coast",-28.0714,153.378,Gold Coast,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Gold Coast,
Published,297,Robina station,"Bayberry Lane, Robina, Gold Coast",-28.0714,153.378,Gold Coast,6,Rail ticket office,,,,,Top up,,,,,Gold Coast,
Published,1456,Rochedale News,"549 Underwood Road, Rochedale South, Queensland, Australia",-27.595882,153.124881,,1,Standard retailer,,,,,,,,,,Brisbane,
Published,298,Rocklea station,"Brooke Street, Rocklea, Brisbane South",-27.5447,153.014,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,448,Rocklea station,"Brooke Street, Rocklea, Brisbane South",-27.5447,153.014,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,195,Rode Newsagency,"Shop 22 Rode Shopping Centre, Appleby Road, Stafford Heights, Brisbane North",-27.3917,153.012,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,598,Roma Street Busway,"Roma Street Busway Station, Brisbane , Brisbane Central",-27.465434,153.017253,Brisbane Central,4,Bus fare machine,Adult go cards only,go card,,,Buy,Top up,,,,Brisbane,
Published,45,Roma Street station,"Roma Street, Brisbane , Brisbane Central",-27.4652,153.019,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,299,Roma Street station,"171 Roma Street, Brisbane , Brisbane Central",-27.4652,153.019,Brisbane Central,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,496,Rosewood News,"12 John Street, Rosewood, Western",-27.6419,152.593,Western,1,Standard retailer,,go card,,,Buy,,,,,,
Published,300,Rosewood station,"Railway Street, Rosewood, Western",-27.6432,152.593,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,144,Rosewood station,"Railway Street, Rosewood, Western",-27.6432,152.593,Western,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,599,Royal Childrens Hospital Busway,"Royal Childrens Hospital, Herston, Brisbane North",-27.449758,153.025944,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Archived,627,Runaway Bay News,"Shop 53 Runaway Bay Village Shopping Centre, Runaway Bay, Gold coast",-27.912639,153.401878,Gold coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,301,Runcorn station,"800 Beenleigh Road, Runcorn, Brisbane South",-27.5924,153.068,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,388,Runcorn station,"800 Beenleigh Road, Runcorn, Brisbane South",-27.5924,153.068,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,786,Russell Island Licensed Post Office,"69 High Street, Russell Island, Queensland, Australia",-27.651875,153.380854,,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Moreton Bay,
Archived,635,Russell Island News,"Shop 2 / 29 High Street, Russell Island, Southern",-27.648659,153.382003,Southern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,1426,Russell Island Pharmacy,"29 High Street, Russell Island, Queensland, Australia",-27.648638,153.381709,,2,Preloaded reseller,,,,,,,,,,Redlands,
Published,302,Salisbury station,"Olivia Avenue, Salisbury, Brisbane South",-27.5532,153.023,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,383,Salisbury station,"Olivia Avenue, Salisbury, Brisbane South",-27.5532,153.023,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,657,Samford Village Newsagency,"Cnr Main Street and Mary Ring Drive, Samford Village, Brisbane North",-27.372756,152.886495,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,303,Sandgate station,"Rainbow Street, Sandgate, Northern",-27.3222,153.069,Northern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,145,Sandgate station,"Rainbow Street, Sandgate, Northern",-27.3222,153.069,Northern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1066,Seacrest Apartments,"3448 Main Beach Parade, Surfers Paradise, Queensland, Australia",-27.99073,153.429379,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,338,Sherwood News and Casket Agency,"Shop 4, 686 Sherwood Road, Sherwood (Brisbane City), Brisbane South",-27.5324,152.981,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,304,Sherwood station,"Honour Avenue, Sherwood (Brisbane City), Brisbane South",-27.5316,152.98,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,449,Sherwood station,"Honour Avenue, Sherwood (Brisbane City), Brisbane South",-27.5316,152.98,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,686,Shorncliffe News,"52 Pier Avenue, Shorncliffe, Brisbane North",-27.324331,153.08257,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,305,Shorncliffe station,"Railway Parade, Shorncliffe, Brisbane North",-27.3269,153.08,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,450,Shorncliffe station,"Railway Parade, Shorncliffe, Brisbane North",-27.3269,153.08,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,568,Skylark News,"59 Skylark Street, Inala, Brisbane West",-27.6014,152.98,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,666,Smilemart Southport,"99 Scarborough Street, Southport, Gold Coast",-27.966594,153.414091,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,Gold Coast,
Published,149,South Bank Beach News,"Stanley Street Plaza, Stanley Street, South Bank, Brisbane Central",-27.4785,153.023,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,475,South Bank Busway station,"corner of Tribune Street and Colchester Streets, South Brisbane, Brisbane Central",-27.4807,153.022,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,461,South Bank station,"Grey Street, South Brisbane, Brisbane Central",-27.4818,153.023,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,306,South Bank station,"Grey Street, South Brisbane, Brisbane Central",-27.4818,153.023,Brisbane Central,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,640,South Bank Visitor Centre,"South Bank House, Ground Floor, Stanley Street Plaza, South Bank, Brisbane Central",-27.47966,153.02326,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,,,,,,
Published,148,South Brisbane Station,"Grey Street, South Brisbane, Brisbane Central",-27.474857,153.018268,Brisbane Central,5,Rail fare machine,,go card,SEEQ card,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,307,South Brisbane Station - Ticket Office,"Grey Street, South Brisbane, Brisbane Central",-27.4744,153.018,Brisbane Central,6,Rail ticket office,,,,,Top up,Change expiry date,,,,Brisbane,
Published,811,Southport RSL,"36 Scarborough Street, Southport, Queensland, Australia",-27.970573,153.414436,,2,Preloaded reseller,,go card,,,Buy,,,,,Gold Coast,
Published,846,Southport South tram station,"Corner Scarborough Street and Queen Street, Southport, Queensland, Australia",-27.973236,153.415717,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,841,Southport tram station,"Corner Nerang Street and Scarborough Street, Southport, Queensland, Australia",-27.967446,153.414237,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,494,Spar Express,"503 St Pauls Terrace, Fortitude Valley, Brisbane Central",-27.454,153.034,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
Published,676,Spar Express Eight Mile Plains,"5/218 Padstow Road, Eight Mile Plains, Brisbane South",-27.574419,153.087227,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1606,SPAR Express Marsden,"Cnr Third Avenue and Macarthy Road, Marsden",-27.674482,153.089572,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
Published,1411,SPC Mini Mart,"56 Scarborough Street, Southport, Queensland, Australia",-27.970411,153.412793,,1,Standard retailer,,,,,,,,,,Gold Coast,
Archived,554,Spring Hill News,"Shop 3, 74 Little Edward Street, Spring Hill, Brisbane North",-27.4611,153.024,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1601,Springfield Central Rail Station,"Springfield Central, Brookwater, Queensland, Australia",-27.674276,152.902834,Ipswich,5,Rail fare machine,,,,,,,,,,Ipswich,
Published,153,Springfield Fair News,"Springfield Fair Shopping Centre , Springfield, Brisbane West",-27.6533,152.918,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1596,Springfield Rail Station,"Springfield Station (future), Springfield Lakes, Queensland, Australia",-27.660548,152.921474,Ipswich,5,Rail fare machine,,,,,,,,,,Ipswich,
Published,590,Springwood Busway Station,"Springwood Busway Station, Springwood, Southern",-27.614579,153.125323,Southern,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,155,Springwood Mall Newsagency ,"Shop 9, Centro Shopping Centre, Fitzgerald Avenue, Springwood, Southern",-27.6147,153.125,Southern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,157,St Lucia News,"217 Hawken Drive, St Lucia, Brisbane West",-27.5025,153.006,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,513,St Lucia Supermarket,"185  Sir Fred Schonell Drive, St Lucia, Brisbane West",-27.4944,153.003,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Published,158,Stafford City News,"Stafford City Shopping Centre, 400 Stafford Road, Stafford, Brisbane North",-27.4121,153.013,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,518,Stanley Road News,"182 Stanley Road, North Carina, Brisbane East",-27.488,153.088,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,399,Stewart Road Newsagency,"Shop 6, 17 Stewart Road, Ashgrove, Brisbane North",-27.4449,152.992,Brisbane North,2,Preloaded reseller,,go card,,,Buy,,,,,Brisbane,
Published,643,Stones Corner Busway,"Gladys Street, Coorparoo, Brisbane East",-27.497963,153.0452,Brisbane East,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,538,Stones Corner News,"347 Logan Road, Stones Corner, Brisbane South",-27.4992,153.045,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Archived,394,Stones Corner Village News,"Shop 16, 405 Logan Road , Stones Corner, Brisbane South",-27.4998,153.046,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,308,Strathpine station,"Station Street, Strathpine, Northern",-27.3118,152.99,Northern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,159,Strathpine station,"Station Street, Strathpine, Northern",-27.3118,152.99,Northern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,462,Sunbus Customer Service Counter,"Sunshine Plaza, Horton Parade, Maroochydore, Sunshine Coast",-26.6549,153.09,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Published,406,Sunnybank Hills News,"Sunny Hill Shopping Town, cnr Calam and Compton Roads, Sunnybank Hills, Brisbane South",-27.6112,153.054448,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,486,Sunnybank News and Casket Agency,"Shop 22 Sunnybank Plaza, Mains Road, Sunnybank, Brisbane South",-27.5706,153.062,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,309,Sunnybank station,"Dixon Street, Sunnybank, Brisbane South",-27.5808,153.054,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,368,Sunnybank station,"Dixon Street, Sunnybank, Brisbane South",-27.5808,153.054,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,404,Sunshine News,"Shop 15, Mt Gravatt Plaza, Mount Gravatt, Brisbane South",-27.5388,153.081,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,310,Sunshine station,"357 Bilsen Road, Geebung, Brisbane North",-27.3753,153.056,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,451,Sunshine Station,"357 Bilsen Road, Geebung, Brisbane North",-27.3753,153.056,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,557,Supanews Bracken Ridge,"Bracken Ridge Plaza Shopping Centre, Corner Telegraph and Norris Roads, Bracken Ridge, Brisbane North",-27.330219,153.026505,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,47,Supanews Brisbane Square,"Brisbane Square, George Street, Brisbane , Brisbane Central",-27.4709,153.023,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,,
